section,table,task,time_wasted,complexity,query,another_query,additional_query
4.9. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (    id         INT AUTO_INCREMENT PRIMARY KEY,    name       VARCHAR(20),    surname    VARCHAR(20),    birth_date VARCHAR(20),    birth_time VARCHAR(30) );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Paul', 'Walker', '12 Sep 1973', 'Hours: 19, Minutes: 10'),        ('Emma', 'Wiklund', '13 Sep 1968', 'Hours: 6, Minutes: 15'),        ('Scarlett', 'Johansson', '22 Nov 1984', 'Hours: 18, Minutes: 30'),        ('Angelina', 'Jolie', '04 Jun 1975', 'Hours: 5, Minutes: 55'),        ('Trevor', 'Duke-Moretz', '13 Sep 1986', 'Hours: 10, Minutes: 10'),        ('Meryl', 'Streep', '22 Jun 1949', 'Hours: 8, Minutes: 5'),        ('Tyler', 'Hoechlin', '11 Sep 1987', 'Hours: 2, Minutes: 47'),        ('Tom', 'Hanks', '09 Jul 1956', 'Hours: 15, Minutes: 20'),        ('Jennifer', 'Aniston', '11 Feb 1969', 'Hours: 14, Minutes: 25'),        ('Andrew', 'Lincoln', '14 Sep 1973', 'Hours: 1, Minutes: 40'); ","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения, время рождения), которые родились в сентябре. При этом дата и время рождения каждого актера должны быть записаны в формате ISO.",20,4,"select name, surname, str_to_date(birth_date, '%d %b %Y') as birth_date, str_to_date(birth_time, 'Hours: %H, Minutes: %i') as birth_time from Actors  where month(str_to_date(birth_date, '%d %b %Y')) = 09","SELECT name,         surname,        DATE_FORMAT(STR_TO_DATE(birth_date, '%d %b %Y'), GET_FORMAT(DATE, 'ISO')) as birth_date,        TIME_FORMAT(STR_TO_DATE(birth_time, 'Hours: %H, Minutes: %i'), GET_FORMAT(TIME, 'ISO')) as birth_time FROM Actors WHERE MONTH(STR_TO_DATE(birth_date, '%d %b %Y')) = 9",
4.10 Дополнительные функции ,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40),     rating  INT );  INSERT INTO Directors (name, surname, country, rating) VALUES ('Christopher', 'Nolan', 'England', 90),        ('Steven', 'Spielberg', 'USA', 79),        ('Quentin', 'Tarantino', 'USA', 95),        ('Martin', 'Scorsese', 'USA', 68),        ('David', 'Fincher', 'USA', 100),        ('Ridley', 'Scott', 'England', 54),        ('Stanley', 'Kubrick', 'USA', 9),        ('Clint', 'Eastwood', 'USA', 74),        ('James', 'Cameron', 'Canada', 8),        ('Tim', 'Burton', 'USA', 41);","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех режиссерах: имя, фамилия, страна рождения. При этом если страной рождения режиссера является England, то в результирующей таблице она должна остаться без изменений, если какая-либо другая страна — заменена на строку Other country.",5,1,"select name, surname, if(country = 'England', 'England', 'Other country') as country from Directors order by name","SELECT name, surname,        IF(country = 'England', country, 'Other country') AS country FROM Directors ORDER BY name",
4.10 Дополнительные функции ,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40),     rating  INT );  INSERT INTO Directors (name, surname, country, rating) VALUES ('Christopher', 'Nolan', 'England', 90),        ('Steven', 'Spielberg', 'USA', 79),        ('Quentin', 'Tarantino', 'USA', NULL),        ('Martin', 'Scorsese', 'USA', NULL),        ('David', 'Fincher', 'USA', 100),        ('Ridley', 'Scott', 'England', NULL),        ('Stanley', 'Kubrick', 'USA', 9),        ('Clint', 'Eastwood', 'USA', 74),        ('James', 'Cameron', 'Canada', 8),        ('Tim', 'Burton', 'USA', NULL);","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех режиссерах: имя, фамилия, рейтинг. При этом если рейтинг режиссера не определен, в результирующей таблице он должен быть заменен на значение 0. ",10,2,"select name, surname, ifnull(rating, '0') as rating from Directors order by Directors.rating, name","SELECT name, surname,        COALESCE(rating , 0) AS rating  FROM Directors ORDER BY rating, name ",
4.10 Дополнительные функции ,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40),     rating  INT );  INSERT INTO Directors (name, surname, country, rating) VALUES (NULL, 'Nolan', 'England', 90),        ('Steven', 'Spielberg', 'USA', 79),        ('Quentin', NULL, 'USA', 95),        ('Martin', 'Scorsese', 'USA', 68),        (NULL, NULL, 'USA', 100),        ('Ridley', 'Scott', 'England', 54),        (NULL, NULL, 'USA', 9),        ('Clint', 'Eastwood', 'USA', 74),        (NULL, 'Cameron', 'Canada', 8),        ('Tim', 'Burton', 'USA', 41); ","Напишите запрос, который извлекает из предложенной базы данных имена и рейтинги всех режиссеров. При этом если имя режиссера не определено, то в результирующей таблице оно должно быть заменено на его фамилию. Однако если фамилия режиссера также не определена, то в качестве его имени должна быть использована строка Unknown.",15,3,"SELECT COALESCE(name, surname, 'Unknown') AS director,        rating        FROM Directors ORDER BY rating DESC","select ifnull(name, ifnull(surname, 'Unknown')) as director, rating from Directors  order by rating desc",
4.10 Дополнительные функции ,"DROP TABLE IF EXISTS Directors; CREATE TABLE Directors (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(40),     surname VARCHAR(40),     country VARCHAR(40),     rating  INT );  INSERT INTO Directors (name, surname, country, rating) VALUES ('Christopher', 'Nolan', 'England', 90),        ('Steven', 'Spielberg', 'USA', 79),        ('Quentin', 'Tarantino', 'USA', 95),        ('Martin', 'Scorsese', 'USA', 68),        ('David', 'Fincher', 'USA', 100),        ('Ridley', 'Scott', 'England', 54),        ('Stanley', 'Kubrick', 'USA', 9),        ('Clint', 'Eastwood', 'USA', 74),        ('James', 'Cameron', 'Canada', 8),        ('Tim', 'Burton', 'USA', 41); ","При этом если страной рождения режиссера является USA, то в результирующей таблице его рейтинг должен быть увеличен на 10, если какая-либо другая страна — остаться без изменений. Более того, увеличенный рейтинг не должен быть больше 100. Например, если рейтинг режиссера равен 96, то после увеличения на 10 он должен стать равным 100.",30,5,"select name, surname, country, if(if(country = 'USA', rating + 10, rating) > 100, 100, if(country = 'USA', rating + 10, rating)) as rating from Directors order by rating desc, name","SELECT name, surname, country,        IF(country = 'USA', IF(rating + 10 > 100, 100, rating + 10), rating) AS rating FROM Directors ORDER BY rating DESC, name",
4.11 Условные конструкции ,"DROP TABLE IF EXISTS Math; CREATE TABLE Math (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(20),     surname VARCHAR(20),     grade   VARCHAR(20) );  INSERT INTO Math (name, surname, grade) VALUES ('Flash', 'Thompson', 'D'),        ('Peter', 'Parker', 'A'),        ('Mary', 'Jane', 'D'),        ('Gwen', 'Stacy', 'B'),        ('Harry', 'Osborn', 'A'),        ('Ben', 'Reilly', 'E'),        ('Miles', 'Morales', 'A'),        ('John', 'Jameson', 'E'),        ('Curtis', 'Connors', 'B'),        ('Edward', 'Brock', 'C');","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех учениках: имя, фамилия, оценка за экзамен.  При этом в результирующей таблице оценка каждого ученика должна быть записана в виде ее числового эквивалента:  Буквенная оценка Числовая оценка A 5 B 4 C 3 D 2 E 1",15,1,"select name, surname,   case grade    when 'a' then 5    when 'b' then 4    when 'c' then 3    when 'd' then 2      when 'e' then 1   end as grade  from Math order by grade desc, name","SELECT   name,   surname,   LOCATE(grade, 'EDCBA') AS grade FROM   Math ORDER BY   grade DESC,   name ASC;",
4.11 Условные конструкции ,"DROP TABLE IF EXISTS Math; CREATE TABLE Math (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(20),     surname VARCHAR(20),     grade   VARCHAR(20) );  INSERT INTO Math (name, surname, grade) VALUES ('Flash', 'Thompson', 'D'),        ('Peter', 'Parker', 'A'),        ('Mary', 'Jane', 'D'),        ('Gwen', 'Stacy', 'B'),        ('Harry', 'Osborn', 'A'),        ('Ben', 'Reilly', 'E'),        ('Miles', 'Morales', 'A'),        ('John', 'Jameson', 'E'),        ('Curtis', 'Connors', 'B'),        ('Edward', 'Brock', 'C');","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех учениках: имя, фамилия, оценка за экзамен.  При этом в результирующей таблице оценка каждого ученика должна быть указана в поле с псевдонимом result в виде ее текстового эквивалента:  Оценка Описание A Great B Great C Well D Bad E Bad",15,2,"select name, surname,   case grade    when 'A' then 'Great'    when 'b' then 'Great'    when 'c' then 'Well'    else 'Bad'   end as result from Math order by grade, name","SELECT   name,   surname,   CASE     WHEN grade < 'C' THEN 'Great'     WHEN grade < 'D' THEN 'Well'     ELSE 'Bad'   END AS result FROM   Math ORDER BY    grade,   name;",
4.11 Условные конструкции ,"DROP TABLE IF EXISTS Math; CREATE TABLE Math (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(20),     surname VARCHAR(20),     grade   INT );  INSERT INTO Math (name, surname, grade) VALUES ('Flash', 'Thompson', 99),        ('Peter', 'Parker', 84),        ('Mary', 'Jane', 9),        ('Gwen', 'Stacy', 23),        ('Harry', 'Osborn', 39),        ('Ben', 'Reilly', 77),        ('Miles', 'Morales', 59),        ('John', 'Jameson', 0),        ('Curtis', 'Connors', 100),        ('Edward', 'Brock', 59); ","Таблица Math Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех учениках: имя, фамилия, оценка за экзамен.  При этом в результирующей таблице оценка каждого ученика должна быть переведена из стобалльной шкалы в пятибалльную и записана в соответствующем виде:  Стобалльная шкала Пятибалльная шкала [80; 100] 5 [60; 79] 4 [30; 59] 3 [10; 29] 2 [0; 9] 1",20,3,"select name, surname,  case    when grade between 80 and 100 then 5   when grade between 60 and 79 then 4   when grade between 30 and 59 then 3   when grade between 10 and 29 then 2   else 1  end as grade from Math order by grade desc, name",,
4.11 Условные конструкции ,"DROP TABLE IF EXISTS Students; CREATE TABLE Students (     id      INT PRIMARY KEY AUTO_INCREMENT,     name    VARCHAR(20),     surname VARCHAR(20),     email   VARCHAR(40) );  INSERT INTO Students (name, surname, email) VALUES ('Flash', 'Thompson', '99power@midtown.com'),        ('Peter', 'Parker', 'FriendlyNeighborhood@midtown.com'),        ('Mary', 'Jane', 'redhead@gmail.com'),        ('Gwen', 'Stacy', '7@yahoo.com'),        ('Harry', 'Osborn', '1justharry@outlook.com'),        ('Ben', 'Reilly', 'R@midtown.com'),        ('Miles', 'Morales', 'yourspidey2@midtown.com'),        ('John', 'Jameson', 'boss@bugle.com'),        ('Curtis', 'Connors', '5@midtown.com'),        ('Edward', 'Brock', 'WeAreVenom@midtown.com'); ","Каждый ученик средней школы Мидтауна должен иметь корректный адрес электронной почты, однако не все учащиеся соблюдают данное правило. Адрес электронный почты считается корректным, если выполняется ряд следующих условий:  доменная часть адреса равна midtown.com локальная часть адреса состоит как минимум из двух символов первый символ в локальной части адреса не является цифрой Напишите запрос, который извлекает из этой предложенной базы данных имена и фамилии всех учеников школы, а также проверяет на корректность адреса их электронных почт.  Поле с информацией о корректности адреса электронной почты должно иметь псевдоним email_status и содержать строку Correct, если адрес электронной почты ученика является корректным, или Incorrect в противном случае.",20,4,"select name, surname,  case   when email like '%__@midtown.com' and left(email, 1) not between '0' and '9'  then 'Correct'   else 'Incorrect'  end as email_status from Students order by name","SELECT name, surname,        CASE            WHEN SUBSTRING_INDEX(email, '@', -1) != 'midtown.com' THEN 'Incorrect'            WHEN LOCATE('@', email) < 3 THEN 'Incorrect'            WHEN LEFT(email, 1) IN ('0', '1', '2', '3', '4', '5', '6', '7', '8', '9') THEN 'Incorrect'            ELSE 'Correct'        END as email_status FROM Students ORDER BY name",
4.11 Условные конструкции ,"DROP TABLE IF EXISTS Clients; CREATE TABLE Clients (     id INT PRIMARY KEY AUTO_INCREMENT,     name VARCHAR(20),     surname VARCHAR(20),     status VARCHAR(40) );  INSERT INTO Clients (name, surname, status) VALUES ('Flash', 'Thompson', 'Gold'),        ('Peter', 'Parker', 'Basic'),        ('Mary', 'Jane', 'Bronze'),        ('Gwen', 'Stacy', 'Silver'),        ('Harry', 'Osborn', 'Gold'),        ('Ben', 'Reilly', 'Basic'),        ('Miles', 'Morales', 'Basic'),        ('John', 'Jameson', 'Silver'),        ('Curtis', 'Connors', 'Bronze'),        ('Edward', 'Brock', 'Silver');","Напишите запрос, который извлекает из предложенной базы данных следующую информацию обо всех клиентах авиакомпании: имя, фамилия, статус в программе лояльности.  Записи в результирующей таблице должны быть расположены в порядке убывания статуса клиента, при совпадении — в лексикографическом порядке имени клиента.",15,3,"select name, surname, status from Clients  order by   case status   when 'Gold' then 1   when 'Silver' then 2   when 'bronze' then 3   when 'basic' then 4  end, name","SELECT name, surname, status FROM Clients ORDER BY FIELD(status, 'Basic', 'Bronze', 'Silver', 'Gold') DESC, name",
4.11 Условные конструкции ,"DROP TABLE IF EXISTS Results; CREATE TABLE Results (     id      INT AUTO_INCREMENT PRIMARY KEY,     name    VARCHAR(50),     surname VARCHAR(50),     time    TIME );  INSERT INTO Results (name, surname, time) VALUES ('Joel', 'Miller', '02:21:00'),        ('Arthur', 'Morgan', '00:10:00'),        ('Leonhard', 'Euler', '00:59:00'),        ('Alan', 'Wake', '00:32:00'),        ('Alyx', 'Vance', '00:16:00'),        ('Jill', 'Valentine', '00:44:00'),        ('Isaac', 'Clarke', '01:01:00'),        ('Gordon', 'Freeman', '00:17:00'),        ('Alan', 'Turing', '00:31:00'),        ('Stephen', 'Hawking', '00:23:00'),        ('Ryu', 'Hayabusa', '00:41:00'),        ('Johnny', 'Silverhand', '00:11:00'),        ('Samus', 'Aran', '00:29:00'),        ('Nathan', 'Drake', '00:54:00'),        ('Erwin', 'Schrodinger', '00:30:00'),        ('Max', 'Payne', '01:00:00'),        ('Tom', 'Nook', '00:12:00'); ","Организация начисляет участникам олимпиады баллы в зависимости от того, сколько времени они затратили на решение. Если участник справился с олимпиадой за 30 и меньше минут, он получит 100 баллов. За каждую лишнюю затраченную минуту участник теряет 1 балл. Таким образом, участник, завершивший олимпиаду за 31 минуту, получит 99 баллов, за 32 минуты — 98 баллов, и так далее. Если же участник затратил на решение олимпиады больше 60 минут, он получит 0 баллов.  Напишите запрос, который извлекает из предложенной базы данных имена и фамилии участников олимпиады, а также определяет количество баллов, набранное каждым из участников.",30,5,"select name, surname,  case   when time_to_sec(time) < 30*60 then 100   when time_to_sec(time) between 1800 and 3600 then 100 - (time_to_sec(time) div 60 - 30)   when time_to_sec(time) > 60*60 then 0  end as score from Results order by score desc, name, surname","SELECT name, surname,        CASE            WHEN time > '01:00:00' THEN 0            WHEN time < '00:30:00' THEN 100            ELSE 100 - MINUTE(TIMEDIFF(time, '00:30:00'))        END AS score FROM Results ORDER BY score DESC, name, surname",
