section,table,task,time_wasted,complexity,query,another_query,additional_query
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Teams; DROP TABLE IF EXISTS Employees;  -- Создание таблицы Employees CREATE TABLE Employees (     id               INT PRIMARY KEY AUTO_INCREMENT,     name             VARCHAR(50),     surname          VARCHAR(50),     experience_years INT );  INSERT INTO Employees (name, surname, experience_years) VALUES ('George', 'Clooney', 1),        ('Paul', 'Krugman', 1),        ('Wright', 'BrothersOrville', 1),        ('Ernest', 'Hemingway', 2),        ('Roman', 'Abramovich', 5),        ('Tom', 'Cruise', 4),        ('Lech', 'Walesa', 3),        ('Tim', 'Berners', 5),        ('Aung', 'San', 4),        ('Lance', 'Armstrong', 2),        ('Shakira', 'Curie', 5),        ('Jon', 'Stewart', 2),        ('Julie', 'Andrews', 5),        ('Florence', 'Nightingale', 2),        ('Marie', 'Curie', 4),        ('Stephen', 'Hawking', 1),        ('Jimmy', 'Wales', 2),        ('Rupert', 'Murdoch', 5),        ('Al', 'Gore', 4),        ('Sacha', 'Baron', 3);  -- Создание таблицы Teams CREATE TABLE Teams (     project_id  INT,     employee_id INT,     FOREIGN KEY (employee_id) REFERENCES Employees (id) );  TRUNCATE Teams; INSERT INTO Teams (project_id, employee_id) VALUES (1, 20),        (1, 4),        (1, 15),        (1, 9),        (1, 14),        (2, 17),        (2, 16),        (2, 11),        (2, 7),        (2, 6),        (2, 5),        (2, 8),        (3, 1),        (3, 3),        (3, 2),        (3, 10),        (3, 12),        (4, 13),        (4, 18),        (4, 19);","Напишите запрос, который извлекает из предложенной базы данных идентификаторы всех проектов, а также определяет средний опыт работы (в годах) сотрудников, работающих над каждым проектом.",10,3,"select project_id, round(avg(experience_years), 2) as average_years  from Teams join Employees on employee_id = Employees.id group by project_id","select project_id, round(avg((select experience_years from Employees                              where id = Teams.employee_id)), 2) as average_years  from Teams group by project_id",
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Activity; CREATE TABLE Activity (     player_id    INT,     event_date   DATE,     games_played INT );  TRUNCATE Activity; INSERT INTO Activity VALUES (4, '2023-01-05', 3),        (4, '2023-04-10', 2),        (6, '2023-06-15', 7),        (6, '2023-02-20', 1),        (7, '2023-03-25', 4),        (7, '2023-05-02', 0),        (10, '2023-08-15', 6),        (10, '2023-01-10', 8),        (11, '2023-11-22', 2),        (10, '2023-07-03', 5),        (10, '2023-02-28', 3),        (11, '2023-07-15', 1),        (10, '2023-12-12', 0),        (11, '2023-05-20', 9),        (11, '2023-09-08', 4),        (12, '2023-11-01', 7),        (22, '2023-06-30', 2),        (22, '2023-12-18', 6),        (22, '2023-10-05', 3),        (23, '2023-07-08', 5);","Напишите запрос, который извлекает из предложенной базы данных идентификаторы всех игроков, а также определяет, когда каждый игрок впервые вошел в игру.",5,1,"select player_id, min(event_date) as first_login from Activity group by player_id",,
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Logins; CREATE TABLE Logins (     user_id    INT,     time_stamp DATETIME );  TRUNCATE Logins; INSERT INTO Logins VALUES (7, '2022-11-12 18:30:45'),        (7, '2021-08-03 09:15:20'),        (7, '2020-06-22 22:48:12'),        (2, '2022-12-15 05:34:28'),        (2, '2023-03-05 15:20:10'),        (12, '2021-05-20 14:00:00'),        (4, '2023-04-09 12:30:45'),        (12, '2020-09-10 07:15:30'),        (12, '2022-02-08 18:10:05'),        (2, '2021-10-15 16:45:20'),        (17, '2021-04-18 21:40:00'),        (17, '2022-01-02 03:30:15'),        (12, '2020-07-01 10:25:30'),        (22, '2023-06-05 19:55:12'),        (2, '2023-11-30 14:00:00'),        (22, '2020-09-22 08:12:45'),        (24, '2023-03-12 20:30:10'),        (24, '2022-12-18 13:45:20'),        (24, '2023-08-05 17:10:30'),        (17, '2021-06-10 22:20:15');","Напишите запрос, который извлекает из предложенной базы данных идентификаторы пользователей, а также определяет, когда каждый пользователь последний раз вошел в аккаунт в 2023 году. При этом в результирующую таблицу должны быть добавлены только те пользовали, которые в 2023 году входили в аккаунт хотя бы раз.",10,2,"select user_id, max(time_stamp) as last_stamp  from Logins where year(time_stamp) = 2023 group by user_id",,
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Orders; CREATE TABLE Orders (     id          INT PRIMARY KEY AUTO_INCREMENT,     customer_id INT );  TRUNCATE Orders; INSERT INTO Orders (customer_id) VALUES (10),        (7),        (7),        (1),        (19),        (7),        (13),        (10),        (7),        (2),        (11),        (10),        (11),        (12),        (10),        (9),        (10),        (9),        (10),        (3); ","Напишите запрос, извлекающий из предложенной базы данных идентификатор пользователя, который совершил наибольшее количество заказов.",10,2,select customer_id  from Orders group by customer_id order by count(*) desc limit 1,,
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Employees; CREATE TABLE Employees (     emp_id    INT,     event_day DATE,     in_time   INT,     out_time  INT );  TRUNCATE Employees; INSERT INTO Employees (emp_id, event_day, in_time, out_time) VALUES (1, '2023-01-05', 18, 300),        (1, '2023-01-05', 500, 1300),        (1, '2023-01-06', 120, 1440),        (2, '2023-01-05', 60, 1250),        (2, '2023-01-06', 30, 1250),        (2, '2023-01-07', 60, 850),        (3, '2023-01-05', 43, 1302),        (3, '2023-01-06', 25, 1303),        (3, '2023-01-07', 42, 1301),        (4, '2023-01-05', 42, 850),        (4, '2023-01-06', 120, 1250),        (4, '2023-01-07', 25, 1308),        (5, '2023-01-05', 42, 439),        (5, '2023-01-05', 600, 850),        (5, '2023-01-06', 43, 1250),        (6, '2023-01-05', 25, 279),        (6, '2023-01-05', 320, 600),        (6, '2023-01-05', 801, 1440),        (6, '2023-01-06', 124, 850),        (7, '2023-01-05', 27, 1250),        (7, '2023-01-06', 125, 1300); ","Напишите запрос, который определяет общее время в минутах, затраченное каждым сотрудником в каждый день работы в офисе.",10,2,"select emp_id, event_day, sum(out_time - in_time) as total_time from Employees group by emp_id, event_day",,
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Queries; CREATE TABLE Queries (     query_name VARCHAR(50),     result     VARCHAR(50),     position   INT,     rating     INT );  TRUNCATE Queries; INSERT INTO Queries VALUES ('Elephant', 'African Elephant', 1, 4),        ('Elephant', 'Indian Elephant', 2, 4),        ('Elephant', 'Mammoth', 10, 5),        ('Elephant', 'Woolly Mammoth', 15, 5),        ('Elephant', 'Elephant Seal', 25, 1),        ('Lion', 'African Lion', 1, 5),        ('Lion', 'Asiatic Lion', 3, 4),        ('Lion', 'Mountain Lion', 6, 3),        ('Lion', 'Sea Lion', 12, 2),        ('Lion', 'Lionfish', 18, 1),        ('Bear', 'Grizzly Bear', 1, 5),        ('Bear', 'Polar Bear', 2, 2),        ('Bear', 'Brown Bear', 4, 2),        ('Bear', 'Panda Bear', 8, 2),        ('Bear', 'Koala Bear', 15, 1),        ('Tiger', 'Bengal Tiger', 1, 5),        ('Tiger', 'Siberian Tiger', 2, 5),        ('Tiger', 'White Tiger', 5, 3),        ('Tiger', 'Tiger Shark', 10, 1),        ('Tiger', 'Tiger Lily', 20, 1); ","Напишите запрос, который извлекает из предложенной базы данных все поисковые запросы, а также определяет качество каждого запроса и процент низкокачественных запросов.",15,3,"select query_name, round(avg(rating/position), 2) as quality, round((sum(if(rating < 3, 1, 0))/count(*))*100, 2) as poor_query_percentage   from Queries group by query_name","SELECT  query_name,    ROUND(SUM(rating / position) / COUNT(*), 2) quality,          ROUND(SUM(rating < 3) / COUNT(*) * 100, 2) poor_query_percentage FROM Queries GROUP BY 1",
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Employees; CREATE TABLE Employees (     id            INT,     department_id INT,     primary_flag  VARCHAR(3) );  TRUNCATE Employees; INSERT INTO Employees (id, department_id, primary_flag) VALUES (1, 1, 'no'),        (2, 1, 'yes'),        (2, 2, 'no'),        (3, 3, 'no'),        (4, 2, 'no'),        (4, 3, 'yes'),        (4, 4, 'no'),        (5, 1, 'no'),        (6, 2, 'no'),        (7, 3, 'no'),        (8, 4, 'no'),        (9, 1, 'no'),        (10, 2, 'no'),        (11, 3, 'no'),        (11, 4, 'yes'),        (12, 1, 'no'),        (12, 2, 'yes'),        (12, 3, 'no'),        (13, 4, 'yes'),        (13, 1, 'no'); ","Каждый сотрудник может работать как в одном отделе, так и в нескольких. Если сотрудник работает в нескольких отделах, один из его отделов считается основным. Определяется основной отдел сотрудника полем primary_flag: значение yes говорит о том, что отдел является основным для сотрудника, значение no — не основным. Если сотрудник работает лишь в одном отделе, значением поля primary_flag является no.  Напишите запрос, который извлекает из предложенной базы данных идентификаторы всех сотрудников, а также определяет идентификатор основного отдела каждого сотрудника. Если сотрудник работает лишь в одном отделе, идентификатором его основного отдела должен быть идентификатор того отдела, в котором он работает.",20,4,"select id as employee_id, department_id as primary_department_id from Employees as E where id in (select id from Employees              where id = E.id              group by id              having count(*) = 1) union  select id, department_id from Employees  where primary_flag = 'yes'","SELECT id AS employee_id,        department_id AS primary_department_id FROM Employees AS Emp WHERE primary_flag = 'yes' OR (SELECT COUNT(*)                                 FROM Employees                                 WHERE Emp.id = Employees.id) = 1","SELECT id AS employee_id, IF(COUNT(*) = 1, MAX(department_id), MAX(IF(primary_flag = 'yes', department_id, 0))) AS primary_department_id FROM Employees GROUP BY id"
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Sales; CREATE TABLE Sales (     sale_date DATE,     fruit     VARCHAR(10),     sold_num  INT );  TRUNCATE Sales; INSERT INTO Sales VALUES ('2023-01-01', 'apple', 12),        ('2023-01-01', 'orange', 10),        ('2023-01-02', 'apple', 15),        ('2023-01-02', 'orange', 18),        ('2023-01-03', 'apple', 20),        ('2023-01-03', 'orange', 5),        ('2023-01-04', 'apple', 14),        ('2023-01-04', 'orange', 16),        ('2023-01-05', 'apple', 18),        ('2023-01-05', 'orange', 20),        ('2023-01-06', 'apple', 10),        ('2023-01-06', 'orange', 12),        ('2023-01-07', 'apple', 16),        ('2023-01-07', 'orange', 8),        ('2023-01-08', 'apple', 12),        ('2023-01-08', 'orange', 10),        ('2023-01-09', 'apple', 14),        ('2023-01-09', 'orange', 6),        ('2023-01-10', 'apple', 20),        ('2023-01-10', 'orange', 22); "," Напишите запрос, который извлекает из предложенной базы данных все даты продаж, а также для каждой даты определяет разницу между количеством проданных апельсинов и количеством проданных яблок.  Поле с разницей между количествами проданных фруктов должно иметь псевдоним diff.",30,6," select distinct S.sale_date, abs(ifnull(So.sold_num, 0) - ifnull(Sa.sold_num, 0)) as diff from Sales S left join (select sale_date, sold_num from Sales                     where fruit = 'orange') as So on S.sale_date = So.sale_date left join (select sale_date, sold_num from Sales                     where fruit = 'apple') as Sa on S.sale_date = Sa.sale_date  ","SELECT sale_date,        ABS(SUM(IF(fruit = 'orange', sold_num, -sold_num))) AS diff FROM Sales GROUP BY sale_date",
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Warehouse; DROP TABLE IF EXISTS Products;  -- Создание таблицы Products CREATE TABLE Products (     id      INT PRIMARY KEY AUTO_INCREMENT,     product VARCHAR(255),     width   DECIMAL(5, 2),     length  DECIMAL(5, 2),     height  DECIMAL(5, 2) );  INSERT INTO Products (product, width, length, height) VALUES ('Laptop', 15, 10, 1),        ('Smartphone', 3, 6, 0.5),        ('Headphones', 6, 3, 2),        ('T-shirt', 18, 12, 1),        ('Sunglasses', 6, 2.5, 1.5),        ('Watch', 2, 2, 0.5),        ('Backpack', 12, 18, 6),        ('Mouse', 3, 4, 1),        ('Keyboard', 12, 6, 1),        ('Jacket', 20, 15, 2),        ('Umbrella', 5, 5, 12),        ('Sunglasses', 5.5, 2.2, 1.8),        ('Hat', 7, 7, 3),        ('Wallet', 4, 3.5, 0.8),        ('Shoes', 12, 5, 4),        ('Tablet', 10, 8, 0.5),        ('Charger', 2.5, 1.5, 1),        ('Gloves', 3, 8, 0.5),        ('Scarf', 10, 5, 0.2),        ('Belt', 4, 2, 0.1);  -- Создание таблицы Warehouse CREATE TABLE Warehouse (     name       VARCHAR(255),     product_id INT,     units      INT );  TRUNCATE Warehouse; INSERT INTO Warehouse VALUES ('Somerset Fulfillment Center', 1, 3),        ('Somerset Fulfillment Center', 2, 8),        ('Somerset Fulfillment Center', 3, 6),        ('Bowling Green Warehouse', 2, 5),        ('Bowling Green Warehouse', 4, 2),        ('Lansing Fulfillment Center', 1, 2),        ('Lansing Fulfillment Center', 3, 4),        ('Gatlinburg Warehouse', 4, 3),        ('Gatlinburg Warehouse', 5, 5),        ('Lansing Storage Warehouse', 1, 7),        ('Lansing Storage Warehouse', 2, 10),        ('Knoxville Fulfillment Center', 5, 3),        ('Knoxville Fulfillment Center', 6, 1),        ('Memphis Fulfillment Center', 1, 5),        ('Memphis Fulfillment Center', 4, 6),        ('Ann Arbor Fulfillment Center', 3, 7),        ('Ann Arbor Fulfillment Center', 6, 3),        ('Frankfort Fulfillment Center', 5, 2),        ('Frankfort Fulfillment Center', 6, 4),        ('Clarsvill Warehouse', 7, 2); ","Напишите запрос, который извлекает из предложенной базы данных названия всех складов, а также определяет суммарный объем находящихся на каждом складе товаров.  Поле с названием склада должно иметь псевдоним warehouse_name, поле с суммарным объемом находящихся на складе товаров — volume. Значения в поле volume должны быть округлены до 2 знаков после запятой.",25,5,"select name as warehouse_name, round(sum(units*width*length*height), 2) as  volume from Warehouse  join Products on Warehouse.product_id = Products.id group by warehouse_name",,
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Sales; DROP TABLE IF EXISTS Prices;  -- Создание таблицы Prices CREATE TABLE Prices (     product_id INT,     product    VARCHAR(100),     start_date DATE,     end_date   DATE,     price      DECIMAL(10, 2) );  INSERT INTO Prices VALUES (3, 'Sony WH-1000XM4 Headphones', '2023-10-24', '2023-11-03', 10),        (4, 'Nike Air Zoom Pegasus 38', '2023-09-11', '2023-09-21', 20),        (2, 'Canon EOS R6 Camera', '2023-06-07', '2023-06-17', 40),        (4, 'Nike Air Zoom Pegasus 38', '2023-08-17', '2023-08-27', 10),        (1, 'Dyson V11 Animal Vacuum', '2023-08-15', '2023-08-25', 50),        (3, 'Sony WH-1000XM4 Headphones', '2023-07-24', '2023-08-03', 10),        (3, 'Sony WH-1000XM4 Headphones', '2023-05-19', '2023-05-29', 80),        (5, 'Fitbit Versa 3', '2023-05-11', '2023-05-21', 10),        (3, 'Sony WH-1000XM4 Headphones', '2023-06-18', '2023-06-28', 50),        (1, 'Dyson V11 Animal Vacuum', '2023-06-14', '2023-06-24', 30),        (5, 'Fitbit Versa 3', '2023-08-13', '2023-08-23', 100),        (4, 'Nike Air Zoom Pegasus 38', '2023-06-05', '2023-06-15', 60),        (1, 'Dyson V11 Animal Vacuum', '2023-10-19', '2023-10-29', 60),        (2, 'Canon EOS R6 Camera', '2023-05-18', '2023-05-28', 10),        (3, 'Sony WH-1000XM4 Headphones', '2023-07-10', '2023-07-20', 300),        (6, 'Samsung 65-inch QLED TV', '2023-06-01', '2023-06-11', 70),        (1, 'Dyson V11 Animal Vacuum', '2023-10-30', '2023-11-03', 50),        (5, 'Fitbit Versa 3', '2023-08-24', '2023-09-02', 40),        (5, 'Fitbit Versa 3', '2023-07-16', '2023-07-26', 80),        (4, 'Nike Air Zoom Pegasus 38', '2023-10-12', '2023-10-22', 10);  -- Создание таблицы Sales CREATE TABLE Sales (     product_id INT,     sale_date  DATE,     amount     INT );  TRUNCATE Sales; INSERT INTO Sales VALUES (1, '2023-10-24', 4),        (1, '2023-11-01', 5),        (1, '2023-10-29', 2),        (2, '2023-06-08', 6),        (2, '2023-05-21', 1),        (2, '2023-06-16', 3),        (3, '2023-10-25', 4),        (3, '2023-07-11', 10),        (3, '2023-11-01', 2),        (4, '2023-10-12', 12),        (4, '2023-06-10', 8),        (4, '2023-08-18', 6),        (5, '2023-05-15', 4),        (5, '2023-06-10', 3),        (5, '2023-07-18', 17); ","Напишите запрос, который извлекает из предложенной базы данных названия всех товаров, а также определяет среднюю стоимость продажи каждого товара.  Поле со средней стоимостью продажи товара должно иметь псевдоним average_selling_price. Значения в поле average_selling_price должны быть округлены до 2 знаков после запятой.",25,5,"select product, ifnull(round(sum(amount*price)/sum(amount), 2), 0.00) as average_selling_price from Sales  right join Prices on Sales.product_id = Prices.product_id and Sales.sale_date between Prices.start_date  and Prices.end_date where product is not null group by product","SELECT product,        COALESCE(ROUND(SUM(price * amount) / SUM(amount), 2), 0) average_selling_price FROM Prices P LEFT JOIN Sales S ON P.product_id = S.product_id                                 AND S.sale_date BETWEEN P.start_date AND P.end_date GROUP BY product",
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Registers; DROP TABLE IF EXISTS Users;  -- Создание таблицы Users CREATE TABLE Users (     id       INT PRIMARY KEY AUTO_INCREMENT,     username VARCHAR(60) );  INSERT INTO Users (username) VALUES ('John'),        ('Emma'),        ('Michael'),        ('Olivia'),        ('William'),        ('Sophia'),        ('Liam'),        ('Ava'),        ('James'),        ('Charlotte'),        ('Benjamin'),        ('Mia'),        ('Henry'),        ('Ella'),        ('Alexander'),        ('Grace'),        ('Daniel'),        ('Scarlett'),        ('Joseph'),        ('Lily');  -- Создание таблицы Registers CREATE TABLE Registers (     course_id INT,     user_id   INT );  TRUNCATE Registers; INSERT INTO Registers VALUES (101, 1),        (102, 2),        (101, 3),        (102, 4),        (101, 5),        (103, 6),        (102, 7),        (104, 8),        (101, 9),        (102, 10),        (103, 11),        (101, 12),        (103, 13),        (101, 14),        (102, 15),        (101, 16),        (103, 17),        (101, 18),        (102, 19),        (101, 20); ","Напишите запрос, который извлекает из предложенной базы данных идентификаторы всех курсов, а также определяет процент студентов, записавшихся на каждый курс.  Поле с процентом записавшихся на курс студентов должно иметь псевдоним percentage. Значения в поле percentage должны быть округлены до 2 знаков после запятой.  Записи в результирующей таблице должны быть расположены в порядке убывания значения поля percentage, при совпадении — в порядке возрастания значения поля course_id.",15,3,"select course_id, round(count(*)/(select max(id) from Users)*100,2) as percentage from Registers group by course_id order by course_id","SELECT course_id, ROUND(COUNT(user_id) / (SELECT COUNT(*) FROM Users) * 100, 2) AS percentage FROM Users INNER JOIN Registers ON user_id = Users.id GROUP BY course_id",
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Calls; CREATE TABLE Calls (     from_id  INT,     to_id    INT,     duration INT );  TRUNCATE Calls; INSERT INTO Calls VALUES (2, 1, 45),        (1, 3, 30),        (3, 2, 15),        (4, 1, 60),        (2, 4, 75),        (4, 3, 90),        (1, 2, 120),        (3, 1, 30),        (4, 2, 25),        (1, 4, 50),        (2, 3, 40),        (4, 2, 55),        (3, 1, 65),        (2, 4, 70),        (1, 3, 80),        (3, 2, 95),        (4, 1, 110),        (2, 1, 125),        (1, 2, 140),        (3, 4, 155); ","Напишите запрос, который определяет количество звонков между каждой парой пользователей с идентификаторами id1 и id2, где id1 < id2, и их суммарную продолжительность.  Поле с идентификатором первого пользователя должно иметь псевдоним person1, с идентификатором второго пользователя — person2, с количеством звонков — call_count, с суммарной продолжительностью звонков — total_duration.",30,6,"select person1, person2, count(*) as call_count, sum(duration) as total_duration  from (select from_id as person1, to_id as person2, duration from Calls union all select to_id, from_id, duration from Calls) as T where person1 < person2 group by 1, 2","WITH AllPairs AS (     SELECT LEAST(from_id, to_id) AS person1,             GREATEST(from_id, to_id) AS person2,            duration     FROM Calls ) SELECT person1, person2, COUNT(*) AS call_count, SUM(duration) AS total_duration FROM AllPairs WHERE person1 < person2 GROUP BY person1, person2","SELECT IF(from_id < to_id, from_id, to_id) AS person1,         IF(from_id < to_id, to_id, from_id) AS person2,        COUNT(*) AS call_count,        SUM(duration) AS total_duration FROM Calls GROUP BY person1, person2;"
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Activity; CREATE TABLE Activity (     player_id    INT,     event_date   DATE,     games_played INT );  TRUNCATE Activity; INSERT INTO Activity VALUES (4, '2023-01-05', 3),        (5, '2023-01-06', 2),        (5, '2023-01-07', 7),        (5, '2023-01-08', 1),        (8, '2023-01-09', 4),        (9, '2023-01-10', 0),        (10, '2023-01-11', 6),        (10, '2023-01-12', 8),        (12, '2023-01-13', 2),        (13, '2023-01-14', 5),        (14, '2023-01-15', 3),        (15, '2023-01-16', 1),        (16, '2023-01-17', 0),        (11, '2023-01-19', 4),        (10, '2023-01-20', 7),        (12, '2023-01-21', 2),        (12, '2023-01-22', 6),        (13, '2023-01-23', 3),        (13, '2023-01-24', 5),        (14, '2023-01-25', 4),        (14, '2023-01-25', 5),        (15, '2023-01-26', 2),        (15, '2023-01-26', 3),        (10, '2023-01-27', 1),        (16, '2023-01-27', 0); ","Напишите запрос, определяющий процент игроков, которые заходили в игру как минимум 2 дня подряд, и указывающий полученное значение в поле с псевдонимом players. Значение в поле players должно быть округлено до 2 знаков после запятой.",30,5,"select round(count(distinct A1.player_id)/(select count(distinct player_id) from Activity) * 100, 2) as players from Activity A1 join Activity A2 on A1.player_id = A2.player_id and A1.event_date = A2.event_date - interval 1 day","SELECT     ROUND(COUNT(DISTINCT A1.player_id) / (SELECT COUNT(DISTINCT player_id)                                            FROM Activity) * 100, 2) AS players FROM     Activity AS A1 JOIN Activity AS A2                     ON A1.player_id = A2.player_id                     AND DATEDIFF(A1.event_date, A2.event_date) = 1",
12.5. Задачи.  Агрегатные функции,"DROP TABLE IF EXISTS Orders; CREATE TABLE Orders (     id                          INT PRIMARY KEY,     customer_id                 INT,     order_date                  DATE,     customer_pref_delivery_date DATE );  TRUNCATE Orders; INSERT INTO Orders VALUES (8, 5, '2023-01-15', '2023-01-15'),        (9, 6, '2023-01-20', '2023-01-20'),        (10, 5, '2023-02-02', '2023-02-03'),        (11, 7, '2023-02-10', '2023-02-12'),        (12, 8, '2023-02-20', '2023-02-20'),        (13, 6, '2023-03-05', '2023-03-07'),        (14, 9, '2023-03-12', '2023-03-12'),        (15, 10, '2023-03-18', '2023-03-20'),        (16, 7, '2023-04-01', '2023-04-01'),        (17, 10, '2023-04-05', '2023-04-05'),        (18, 8, '2023-04-10', '2023-04-11'),        (19, 11, '2023-05-02', '2023-05-02'),        (20, 11, '2023-05-10', '2023-05-10'),        (21, 9, '2023-05-15', '2023-05-15'),        (22, 12, '2023-06-01', '2023-06-03'),        (23, 13, '2023-06-08', '2023-06-09'),        (24, 12, '2023-06-15', '2023-06-16'),        (25, 14, '2023-06-20', '2023-06-20'),        (26, 15, '2023-07-05', '2023-07-05'),        (27, 13, '2023-07-10', '2023-07-12'); ","Заказ называется немедленным, если предпочтительная дата доставки совпадает с датой заказа, в противном случае заказ называется запланированным. Также каждый покупатель может иметь несколько заказов, и заказ с самой ранней датой называется первым заказом покупателя.  Напишите запрос, который определяет процент немедленных заказов среди всех первых заказов покупателей и указывает полученное значение в поле с псевдонимом immediate_percentage. Значение в поле immediate_percentage должно быть округлено до 2 знаков после запятой.",40,6,"select round(count(customer_id)/(select count(distinct customer_id) from Orders)*100, 2) as immediate_percentage from Orders where (customer_id, order_date) in (select customer_id, min(order_date) as first from Orders group by customer_id) and customer_pref_delivery_date = order_date","WITH FirstOrders AS (     SELECT customer_id, MIN(order_date) AS first_order_date     FROM Orders     GROUP BY customer_id )  SELECT ROUND(SUM(order_date = customer_pref_delivery_date) /               COUNT(*) * 100, 2) AS immediate_percentage FROM FirstOrders INNER JOIN Orders ON FirstOrders.customer_id = Orders.customer_id        AND first_order_date = order_date",
12.6. Задачи. Продвинутые соединения ,"DROP TABLE IF EXISTS Numbers; CREATE TABLE Numbers (     id  INT AUTO_INCREMENT PRIMARY KEY,     num INT );  TRUNCATE Numbers; INSERT INTO Numbers (num) VALUES (1),        (3),        (2),        (2),        (1),        (4),        (4),        (3),        (2),        (5),        (5),        (5),        (5),        (1),        (1),        (1),        (2),        (8),        (2),        (2);","Напишите запрос, извлекающий из предложенной базы данных числа, которые встречаются хотя бы 3 раза подряд.  ",10,3,select distinct N3.num from Numbers N1 join Numbers N2 on N1.id = N2.id - 1 and N1.num = N2.num join Numbers N3 on N2.id = N3.id - 1 and N1.num = N3.num,SELECT DISTINCT n1.num FROM Numbers n1 JOIN Numbers n2 JOIN Numbers n3 ON n1.id + 1 = n2.id AND n2.id + 1 = n3.id     AND n1.num = n2.num AND n2.num = n3.num,
12.6. Задачи. Продвинутые соединения ,"DROP TABLE IF EXISTS Cinema; CREATE TABLE Cinema (     seat_id INT PRIMARY KEY AUTO_INCREMENT,     free    INT );  TRUNCATE Cinema; INSERT INTO Cinema (free) VALUES     (0),     (0),     (1),     (0),     (1),     (1),     (0),     (1),     (0),     (0),     (0),     (1),     (1),     (1),     (0),     (0),     (0),     (0),     (1),     (1);","Напишите запрос, извлекающий из предложенной базы данных идентификаторы мест, которые свободны подряд.  Записи в результирующей таблице должны быть расположены в порядке возрастания значения поля seat_id.",30,5,select C1.seat_id from Cinema C1 join Cinema C2 on C1.seat_id + 1 = C2.seat_id and C1.free = 0 and C2.free = 0 union  select C1.seat_id from Cinema C1 join Cinema C2 on C1.seat_id = C2.seat_id + 1 and C1.free = 0 and C2.free = 0 order by seat_id,SELECT DISTINCT FreeSeats.seat_id FROM Cinema AS FreeSeats INNER JOIN Cinema ON ABS(FreeSeats.seat_id - Cinema.seat_id) = 1 WHERE FreeSeats.free = 0 AND Cinema.free = 0 ORDER BY FreeSeats.seat_id,
12.6. Задачи. Продвинутые соединения ,"DROP TABLE IF EXISTS Points; CREATE TABLE Points (     x INT );  TRUNCATE Points; INSERT INTO Points (x) VALUES (-1),        (0),        (2),        (4),        (7),        (9),        (-3),        (6),        (1),        (5),        (3),        (8),        (-2),        (10),        (-5),        (11),        (-4),        (12),        (13),        (-6);","Напишите запрос, который определяет наименьшее расстояние между двумя любыми точками и указывает полученное значение в поле с псевдонимом shortest.",10,4,select min(abs(P1.x - P2.x)) as shortest from Points P1 cross join Points P2 on P1.x != P2.x,"SELECT MIN(ABS(a.x - b.x)) AS shortest FROM Points AS a, Points AS b WHERE a.X != b.x",
